Actor1Code,Actor1Name,Actor1Type1Code,Actor1CountryCode,Actor2Code,Actor2Name,Actor2Type1Code,Actor2CountryCode,YearMin,YearMax,EventCode,consolidatedAvgTone,eventCount
NZLGOVMED,NEW ZEALAND,GOV,NZL,NZLGOVBUS,GERRY BROWNLEE,GOV,NZL,2014,2014,057,1.061007957559682,1
FRAGOVBUS,CHRISTINE LAGARDE,GOV,FRA,EURBUS,EUROPEAN,BUS,EUR,2011,2011,111,1.0652173745361373,3
GHAGOV,GHANA,GOV,GHA,GHABUS,GHANA,BUS,GHA,2009,2009,050,2.17496645809708,4
PAKGOV,PAKISTAN,GOV,PAK,BELBUS,BELGIUM,BUS,BEL,2014,2014,051,1.45413870246085,2
GRCGOV,GREECE,GOV,GRC,GRCBUS,GREECE,BUS,GRC,2015,2015,111,-0.3974772034228131,2
IRQGOV,IRAQ,GOV,IRQ,EURBUS,EUROPEAN,BUS,EUR,2012,2012,112,1.425855513307985,1
BGRGOV,BULGARIAN,GOV,BGR,USABUS,AMERICAN,BUS,USA,2012,2012,050,0.8758758758758766,1
TURGOV,TURKEY,GOV,TUR,TURGOVBUS,TANER YILDIZ,GOV,TUR,2010,2013,057,2.189684676916547,3
CUBGOV,CUBAN,GOV,CUB,USABUS,UNITED STATES,BUS,USA,2015,2015,050,0.16908940617090762,5
LBYGOV,LIBYAN,GOV,LBY,IGOAFRBUSCVL,CEN SAD,IGO,AFR,2011,2011,051,0.31858407079646,1
FRAGOV,FRENCH,GOV,FRA,GHABUS,GHANA,BUS,GHA,2011,2011,050,1.8528610354223438,1
TURGOV,TURKEY,GOV,TUR,TURGOVBUS,TANER YILDIZ,GOV,TUR,2014,2014,112,0.03923009851082757,2
KENGOV,NAIROBI,GOV,KEN,CHNBUS,CHINESE,BUS,CHN,2014,2014,057,0.4753914988814317,1
KORGOV,SOUTH KOREAN,GOV,KOR,GBRBUS,BRITISH,BUS,GBR,1999,1999,057,0.54945054945055,1
BLRGOV,BELARUSIAN,GOV,BLR,RUSBUS,RUSSIAN,BUS,RUS,2011,2012,051,1.3724266999376173,2
RUSGOV,RUSSIAN,GOV,RUS,CANBUS,CANADIAN,BUS,CAN,2002,2014,051,0.11982972859919779,2
SLEGOV,SIERRA LEONE,GOV,SLE,IGOWAFBUSWAS,ECOWAS,IGO,WAF,1997,2006,051,1.7776360986126147,6
GBRGOV,UNITED KINGDOM,GOV,GBR,GBRGOVBUS,VINCE CABLE,GOV,GBR,2014,2014,052,1.55367231638418,1
IRLGOVBUS,MARY COUGHLAN,GOV,IRL,IRLBUS,IRISH,BUS,IRL,2009,2009,057,1.94831013916501,1
INDGOVDEV,KAPIL SIBAL,GOV,IND,INDGOVBUS,KAMAL NATH,GOV,IND,2013,2013,057,0.26236705858804693,11
LBYGOVBUS,ABD AL QADIR BILKHAYR,GOV,LBY,LBYBUS,LIBYA,BUS,LBY,2006,2006,051,4.98812351543943,2
ESTGOV,ESTONIAN,GOV,EST,MARGOVBUS,AMINA BENKHADRA,GOV,MAR,2010,2010,057,1.426241403243107,2
TURGOVMED,TURKEY,GOV,TUR,TURBUS,TURKEY,BUS,TUR,2011,2011,051,1.6004259258732962,3
USAGOV,BUSH ADMINISTRATION,GOV,USA,USABUS,UNITED STATES,BUS,USA,2001,2001,110,1.6003122560499599,1
USAGOV,BOSTON,GOV,USA,USABUS,MASSACHUSETTS,BUS,USA,2013,2013,114,0.4122331798171259,3
NZLGOV,JOHN KEY,GOV,NZL,NZLGOVBUS,ALAN BOLLARD,GOV,NZL,2012,2012,051,0.9316064530788455,1
RUSGOVBUS,RUSSIA,GOV,RUS,CUBGOVBUS,CUBA,GOV,CUB,1995,1995,057,2.1548998946259217,3
TURGOV,TURKISH,GOV,TUR,CHNBUS,CHINESE,BUS,CHN,2013,2013,057,0.2545248868778275,1
SENGOV,SENEGAL,GOV,SEN,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2002,2002,110,0.7843137254901955,1
TONGOV,TONGAN,GOV,TON,FJIBUS,FIJI,BUS,FJI,2015,2015,057,0.5377360075253643,2
USAGOV,BARACK OBAMA,GOV,USA,NICGOVBUS,PABLO MARTINEZ,GOV,NIC,2011,2013,051,1.0727511450060765,3
SVKGOV,ROBERT FICO,GOV,SVK,SVKGOVBUSGOVMED,LUBOMIR VAZNY,GOV,SVK,2010,2010,057,0.5952380952380956,1
LBYGOV,MUAMMAR GADDAFI,GOV,LBY,CHNBUS,CHINESE,BUS,CHN,2011,2011,057,1.256410840049872,2
USAGOVCOP,UNITED STATES,GOV,USA,USABUS,UNITED STATES,BUS,USA,2010,2010,111,1.077844311377246,1
HUNGOVBUS,HUNGARY,GOV,HUN,CHNGOVBUS,CHINA,GOV,CHN,2013,2013,057,1.458333333333334,1
USAGOV,NEW YORK,GOV,USA,USABUS,INDIANA,BUS,USA,2015,2015,115,-0.3302509907529733,1
CHNGOV,CHINESE,GOV,CHN,CHNBUS,CHINESE,BUS,CHN,2010,2015,050,0.9873287313847124,2
CPVGOV,CAPE VERDE,GOV,CPV,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2013,2013,051,1.4668663264014834,1
INDGOVBUSGOVMED,KAMAL NATH,GOV,IND,INDGOVBUS,KAMAL NATH,GOV,IND,2010,2010,112,0.48964218455743885,1
NGAGOV,NIGERIA,GOV,NGA,JPNBUS,JAPAN,BUS,JPN,2011,2011,111,7.94392523364485,1
POLGOVBUS,POLAND,GOV,POL,SGPBUS,SINGAPORE,BUS,SGP,2005,2005,057,0.45219638242894106,1
ARMGOV,ARMENIAN,GOV,ARM,RUSGOVBUS,VIKTOR KHRISTENKO,GOV,RUS,2013,2013,057,0.12632094792424242,5
LUXGOV,LUXEMBOURG,GOV,LUX,IRLBUS,IRELAND,BUS,IRL,2014,2014,050,1.771117166212535,1
GBRGOV,DAVID CAMERON,GOV,GBR,USABUS,THE US,BUS,USA,2014,2014,051,0.18837018837018868,1
USAGOV,OBAMA,GOV,USA,SEABUS,SOUTHEAST ASIA,BUS,SEA,2016,2016,050,0.19172975234906933,4
RWAGOV,RWANDAN,GOV,RWA,USABUS,A US,BUS,USA,2016,2016,057,0.0,1
IRNGOVBUS,IRAN,GOV,IRN,USABUS,UNITED STATES,BUS,USA,1979,1979,111,2.85359801488834,1
OMNGOVBUS,OMAN,GOV,OMN,OMNBUS,OMANI,BUS,OMN,2015,2015,051,0.8773235456205933,2
AFGGOVBUSCOP,ISMAIL KHAN,GOV,AFG,AFGGOVBUS,ISMAIL KHAN,GOV,AFG,2008,2008,112,3.08219178082192,1
EGYGOV,EGYPT,GOV,EGY,BGRGOVBUS,PETAR DIMITROV,GOV,BGR,2009,2009,057,0.75187969924812,1
ISRGOV,ISRAELI,GOV,ISR,USABUS,AMERICAN,BUS,USA,2012,2012,057,1.432380952380952,1
AUSGOV,AUSTRALIA,GOV,AUS,AUSGOVBUS,GLENN STEVENS,GOV,AUS,2013,2013,110,0.18970189701897,1
LBNGOV,LEBANON,GOV,LBN," LBNBUS",LEBANON,BUS,LBN,2013,2013,110,0.578512396694215,1
NGAGOV,NAMADI SAMBO,GOV,NGA,NGABUS,NIGERIA,BUS,NGA,2014,2014,111,0.24017467248908303,1
BHRGOV,BAHRAIN,GOV,BHR,DEUBUS,GERMAN,BUS,DEU,2014,2014,112,0.64935064935065,1
EURGOVBUS,EUROPEAN,GOV,EUR,FRAGOVBUS,JEAN CLAUDE TRICHET,GOV,FRA,1998,2011,051,1.4515402621431035,9
GHAGOV,GHANAIAN,GOV,GHA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2015,2015,057,0.25714756894762497,2
NLDGOV,NETHERLANDS,GOV,NLD,DZAGOVBUS,YOUCEF YOUSFI,GOV,DZA,2015,2015,050,2.422907488986785,1
GRCGOV,GREECE,GOV,GRC,GRCGOVBUS,PAVLOS GEROULANOS,GOV,GRC,2011,2011,110,1.875,1
DEUGOVBUS,GERMANY,GOV,DEU,EURGOVBUS,EUROPEAN,GOV,EUR,2009,2009,057,0.37644254697026275,1
CHNGOV,CHINESE,GOV,CHN," CHNBUS",CHINESE,BUS,CHN,2013,2013,051,0.40419038191866663,2
HTIGOV,HAITIAN,GOV,HTI,FRABUS,FRENCH,BUS,FRA,2003,2003,057,1.081967213114754,1
SOMGOV,SOMALIA,GOV,SOM,SOMBUS,SOMALI,BUS,SOM,2014,2014,051,1.0182207931404068,1
CANGOV,ONTARIO,GOV,CAN,CANBUS,CANADA,BUS,CAN,2010,2015,051,2.7583997722095672,2
USAGOVBUS,BEN BERNANKE,GOV,USA,FRAGOVBUS,JEAN CLAUDE TRICHET,GOV,FRA,2009,2011,051,1.092617548644854,2
BGRGOVMED,BULGARIAN,GOV,BGR,TURGOVBUSGOVMED,BINALI YILDIRIM,GOV,TUR,2006,2006,057,6.335515132132677,3
RUSGOV,RUSSIA,GOV,RUS,RUSGOVBUS,IGOR YUSUFOV,GOV,RUS,2003,2003,057,4.97311827956989,1
BGDGOV,BANGLADESH,GOV,BGD,BGDGOVBUS,AMIR KHASRU MAHMUD CHOWDHURY,GOV,BGD,2003,2003,057,0.38994630009744774,1
DEUGOV,GERMAN,GOV,DEU,DEUGOVBUS,GERMAN,GOV,DEU,2004,2004,111,1.3249651324965133,1
NGAGOV,NIGERIA,GOV,NGA,AFRBUS,AFRICA,BUS,AFR,2005,2005,057,3.333333333333335,1
LKAGOVBUSGOVMED,KUMARA WELGAMA,GOV,LKA,LKAGOVBUS,KUMARA WELGAMA,GOV,LKA,2011,2011,112,0.21505376344086,1
AGOGOV,LUANDA,GOV,AGO,GBRBUS,BRITISH,BUS,GBR,2009,2009,057,1.26829268292683,1
GBRGOV,UNITED KINGDOM,GOV,GBR,GBRBUS,BRITISH,BUS,GBR,2012,2015,051,0.4041988726336694,6
USAGOV,OBAMA,GOV,USA,USABUS,DENVER,BUS,USA,2011,2011,051,0.5439005439005433,1
ERIGOV,ERITREAN,GOV,ERI,ERIBUS,ERITREA,BUS,ERI,2007,2015,051,0.6264568764568763,2
IRLGOVBUS,PATRICK HONOHAN,GOV,IRL," IRLGOVBUS",PATRICK HONOHAN,GOV,IRL,2013,2013,051,0.08124645918173337,2
KAZGOV,KAZAKHSTAN,GOV,KAZ,FRABUS,FRENCH,BUS,FRA,2010,2010,057,0.854700854700854,1
ISRGOV,ISRAELI,GOV,ISR,ISRGOVBUS,DAN MERIDOR,GOV,ISR,2012,2012,051,1.30187144019528,1
ITAGOV,ITALIAN,GOV,ITA,ITABUS,ITALIAN,BUS,ITA,1985,2016,057,0.645319761304093,5
CUBGOV,CUBAN,GOV,CUB,GBRBUS,BRITISH,BUS,GBR,1995,1995,051,3.97163120567376,2
USAGOV,THE WHITE HOUSE,GOV,USA,RUSBUS,RUSSIAN,BUS,RUS,2003,2004,112,2.3953314412690023,2
AGOGOV,ANGOLAN,GOV,AGO,EURBUS,EUROPEAN,BUS,EUR,2007,2007,057,0.601503759398496,1
ZMBGOVBUS,CATHERINE NAMUGALA,GOV,ZMB,ZMBGOVBUSLEG,CATHERINE NAMUGALA,GOV,ZMB,2015,2015,051,-2.5964824539468183,2
KENGOVBUS,NJUGUNA NDUNGU,GOV,KEN,MUSGOVBUS,MAURITIUS,GOV,MUS,2011,2011,057,1.9464720194647198,1
CMRGOV,CAMEROON,GOV,CMR,CMRBUS,CAMEROON,BUS,CMR,2013,2015,057,0.5682294968326863,3
USAGOV,OBAMA,GOV,USA,USAGOVBUS,THE WHITE HOUSE,GOV,USA,2015,2015,051,1.6293137886451325,3
MLTGOV,LAWRENCE GONZI,GOV,MLT,MLTBUS,MALTESE,BUS,MLT,2012,2012,051,1.8708240534521159,1
GBRGOV,MANCHESTER,GOV,GBR,CHLBUS,CHILEAN,BUS,CHL,2015,2015,057,-0.6275378368401633,1
JPNGOVGOVMED,SEIJI MAEHARA,GOV,JPN,JPNBUS,JAPAN,BUS,JPN,2009,2009,051,1.300813008130082,1
USAGOV,OBAMA,GOV,USA,NGABUS,NIGERIAN,BUS,NGA,2011,2011,051,1.7877094972067042,2
KWTGOV,KUWAIT,GOV,KWT,IRQBUS,IRAQI,BUS,IRQ,2011,2011,112,1.45651269246775,1
ZWEGOVAGR,HERBERT MURERWA,GOV,ZWE,ZMBBUS,ZAMBIAN,BUS,ZMB,2009,2009,050,1.244444444444444,1
GNBGOV,GUINEA BISSAU,GOV,GNB,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2012,2012,051,1.85185185185185,1
JPNGOVGOVMED,SEIJI MAEHARA,GOV,JPN,JPNBUS,JAPAN,BUS,JPN,2009,2010,050,0.5243567170172674,2
USAGOV,CHARLOTTE,GOV,USA,SWEBUS,SWEDEN,BUS,SWE,2016,2016,051,1.47329650092081,1
USAGOV,NASA,GOV,USA,MNCUSABUS,RAYTHEON,MNC,USA,2016,2016,051,0.06365444728616067,1
PNGGOV,PETER BARTER,GOV,PNG,PNGBUS,MADANG,BUS,PNG,2016,2016,051,0.259067357512953,1
HNDGOV,HONDURAS,GOV,HND,HNDBUS,HONDURAS,BUS,HND,2011,2011,057,0.514156831381225,1
FRAGOV,FRANCE,GOV,FRA," IDNBUS",INDONESIA,BUS,IDN,2013,2013,051,1.70940170940171,1
JAMGOV,JAMAICA,GOV,JAM," CANBUS",CANADIAN,BUS,CAN,2013,2013,057,0.12932194915580167,1
VENGOV,VENEZUELA,GOV,VEN,VENGOVBUS,ALEJANDRO FLEMING,GOV,VEN,2013,2013,057,1.3613861386138626,1
BLRGOV,BELARUS,GOV,BLR,FRABUS,LILLE,BUS,FRA,2015,2015,051,0.28673835125448,1
NZLGOVMED,AUCKLAND,GOV,NZL," NZLGOVBUSGOVMED",GERRY BROWNLEE,GOV,NZL,2013,2013,051,0.3770739064856717,1
AZEGOV,AZERBAIJANI,GOV,AZE," AZEBUS",BAKU,BUS,AZE,2013,2013,051,0.5277124876791265,2
POLGOVMIL,JERZY SZMAJDZINSKI,GOV,POL,ESPBUS,SPANISH,BUS,ESP,2003,2003,051,1.31004366812227,1
MARGOV,MOROCCAN,GOV,MAR,MARBUS,MOROCCO,BUS,MAR,2007,2007,051,1.122334455667789,1
USAGOV,US AMBASSADOR,GOV,USA,USABUS,THE US,BUS,USA,2014,2014,110,1.45631067961165,2
ZWEGOV,ROBERT MUGABE,GOV,ZWE,CHNBUS,CHINESE,BUS,CHN,2014,2014,112,0.255754475703325,1
RUSGOV,RUSSIAN,GOV,RUS,GBRGOVBUS,PHILIP HAMMOND,GOV,GBR,2015,2015,112,-0.6503011850625133,2
ITAGOV,ITALIAN,GOV,ITA,IGOWSTBUS,ORGANIZATION FOR ECONOMIC COOPERATION AND DEVELOPMENT,IGO,WST,2015,2015,051,-0.3295668549905833,1
PANGOVMILELI,JOSE RAUL MULINO,GOV,PAN,ITABUS,ITALIAN,BUS,ITA,2015,2015,050,-0.07939016314490499,2
JPNGOV,JAPANESE,GOV,JPN,PAKBUS,PAKISTANI,BUS,PAK,2015,2015,110,0.69974554707379,1
RUSGOVDEV,ELVIRA NABIULLINA,GOV,RUS,RUSGOVBUS,RUSSIAN,GOV,RUS,2015,2015,051,-0.17341040462427698,1
GBRGOV,BRITISH,GOV,GBR,JORBUS,JORDANIAN,BUS,JOR,2011,2011,051,3.53658536585366,1
CHNGOV,CHINA,GOV,CHN,USABUS,UNITED STATES,BUS,USA,2015,2015,050,1.5686274509803926,2
SAUGOV,SAUDI ARABIA,GOV,SAU,MUSGOVBUS,SHOWKUTALLY SOODHUN,GOV,MUS,2015,2015,057,0.28409090909091,1
CHNGOVBUS,CHINESE,GOV,CHN,EURGOVBUS,EUROPEAN,GOV,EUR,2015,2015,051,-0.7078729281767963,1
LBRGOV,LIBERIA,GOV,LBR," AFRBUS","AFRICA ",BUS,AFR,2013,2013,057,0.49222797927461104,1
NAMGOV,NAMIBIA,GOV,NAM,NAMBUS,NAMIBIA,BUS,NAM,2009,2012,051,1.6696501453762431,4
GRCGOV,GREEK,GOV,GRC,RUSBUS,RUSSIAN,BUS,RUS,2002,2002,050,2.4089635854341735,1
GRCGOV,GREEK,GOV,GRC,DEUBUS,GERMANY,BUS,DEU,2014,2014,051,0.8271298593879233,1
RUSGOV,RUSSIAN,GOV,RUS,BGRBUS,BULGARIAN,BUS,BGR,1994,1994,057,0.9900990099009899,1
AUSGOV,AUSTRALIAN,GOV,AUS,AUSGOVBUS,SIMON CREAN,GOV,AUS,2010,2010,110,1.524038034301964,2
CHNGOV,CHINA,GOV,CHN,USABUS,UNITED STATES,BUS,USA,2012,2016,051,1.4633546502553103,3
KORGOVBUS,PARK SEUNG,GOV,KOR,JPNGOVBUS,TOSHIHIKO FUKUI,GOV,JPN,2005,2005,057,1.6139044072004978,2
DEUGOV,GERMANY,GOV,DEU,DEUBUS,GERMANY,BUS,DEU,2011,2012,057,1.6589809500655537,3
CHNGOV,CHINA,GOV,CHN," CANBUS",CANADA,BUS,CAN,2013,2013,110,1.675977653631285,1
GBRGOV,DANNY ALEXANDER,GOV,GBR," GBRBUS",SCOT,BUS,GBR,2013,2013,051,0.809128630705394,1
RUSGOV,RUSSIA,GOV,RUS,CHNBUS,CHINA,BUS,CHN,2013,2013,057,6.01503759398496,1
IRNGOVBUS,HABIBOLLAH BITARAF,GOV,IRN,ARMGOVBUS,ARMEN MOVSISYAN,GOV,ARM,2004,2004,057,1.61764705882353,1
IRNGOV,IRANIAN,GOV,IRN,CANGOVBUS,DAVID DODGE,GOV,CAN,1982,1982,051,1.8458197611292066,1
AZEGOVBUS,ZIYA MAMMADOV,GOV,AZE,AZEGOVBUSGOVMED,ZIYA MAMMADOV,GOV,AZE,2005,2005,112,0.32679738562091554,1
ITAGOVDEV,CLAUDIO SCAJOLA,GOV,ITA,ITAGOVBUS,ITALY,GOV,ITA,2010,2010,057,2.962962962962965,1
INDGOV,JHARKHAND,GOV,IND,INDGOVBUS,SYED SHAHNAWAZ HUSSAIN,GOV,IND,2009,2009,051,4.330708661417325,1
CUBGOVMED,CUBAN,GOV,CUB,CANBUS,CANADA,BUS,CAN,2011,2011,057,4.696132596685085,1
LTUGOV,LITHUANIAN,GOV,LTU,EURGOVBUS,EUROPEAN,GOV,EUR,2015,2015,050,0.16722408026755875,3
USAGOV,MISSISSIPPI,GOV,USA,USABUS,AMERICAN,BUS,USA,2012,2012,112,0.40237187632359167,2
GBRGOVBUS,PETER MANDELSON,GOV,GBR,GBRBUS,UNITED KINGDOM,BUS,GBR,2009,2009,051,5.0,1
USAGOV,US AMBASSADOR,GOV,USA,CANBUS,CANADIAN,BUS,CAN,2003,2003,051,1.553719008264462,1
CHNGOV,CHINESE,GOV,CHN,CHNGOVBUS,CITIC GROUP,GOV,CHN,2015,2015,051,-0.17990233873040332,1
NGAGOV,NIGERIA,GOV,NGA,NGAGOVBUS,SANUSI LAMIDO SANUSI,GOV,NGA,2012,2012,051,0.0,1
USAGOV,OBAMA,GOV,USA,CHNBUS,KUNLUN,BUS,CHN,2012,2012,112,0.23245232406034624,1
USAGOV,UNITED STATES,GOV,USA,CZEBUS,CZECH,BUS,CZE,2007,2007,051,1.0738831615120275,1
KENGOV,KENYA,GOV,KEN," CHNBUS",CHINA,BUS,CHN,2013,2013,057,0.623465316144875,2
RUSGOVBUS,SERGEY SHMATKO,GOV,RUS,TURGOVBUS,TANER YILDIZ,GOV,TUR,2010,2010,057,0.836203985140154,1
VENGOV,VENEZUELAN,GOV,VEN,TURGOVBUS,TANER YILDIZ,GOV,TUR,2010,2010,057,1.884078996804566,1
GBRGOV,GORDON BROWN,GOV,GBR,EURGOVBUS,EUROPEAN,GOV,EUR,2007,2007,111,0.6618531889290011,1
ARMGOV,ARMENIAN,GOV,ARM,FRABUS,FRENCH,BUS,FRA,1998,1998,111,1.50273224043716,1
NZLGOV,PHIL HEATLEY,GOV,NZL,NZLBUS,NEW ZEALAND,BUS,NZL,2012,2012,051,2.51572327044025,1
ZWEGOV,ZIMBABWE,GOV,ZWE,ZWEGOVBUS,GIDEON GONO,GOV,ZWE,2006,2006,111,7.11462450592885,1
CHNGOV,SHANGHAI,GOV,CHN,GBRBUS,BRITISH,BUS,GBR,1998,1998,051,2.2608695652174,1
TMPGOVHLH,NELSON MARTINS,GOV,TMP,AGOBUS,ANGOLAN,BUS,AGO,2008,2008,051,7.10659898477157,1
USAGOV,UNITED STATES,GOV,USA,USABUS,KENTUCKY,BUS,USA,2014,2014,051,2.127659574468085,1
INDGOV,ANDHRA PRADESH,GOV,IND,CHNBUS,XIAN,BUS,CHN,2015,2015,057,0.20056813934364964,2
CANGOV,JIM FLAHERTY,GOV,CAN,ESPBUS,SPANISH,BUS,ESP,2012,2012,051,2.986857825567505,1
NGAGOV,NIGERIA,GOV,NGA,JPNBUS,JAPAN,BUS,JPN,2011,2011,057,7.94392523364485,1
IRQGOV,IRAQI,GOV,IRQ," IRNGOVBUS",ALI AKBAR SALEHI,GOV,IRN,2013,2013,050,0.4598439425231961,2
FRAGOV,FRENCH,GOV,FRA," FRAGOVBUS",CHRISTINE LAGARDE,GOV,FRA,2013,2013,051,0.4295532646048117,1
ITAGOV,ITALIAN,GOV,ITA,ALBGOVBUS,VIKTOR DODA,GOV,ALB,2005,2005,057,1.8382352941176474,1
IRQGOV,IRAQI,GOV,IRQ,IRQBUS,IRAQ,BUS,IRQ,2012,2012,112,0.66341727592743,1
COLGOV,BOGOTA,GOV,COL,COLBUS,COLOMBIA,BUS,COL,2011,2011,111,0.717488789237668,1
CHNGOV,CHINESE,GOV,CHN,GNQGOVBUS,MARCELINO NGUEMA ONGUENE,GOV,GNQ,1983,1983,051,0.6629834254143641,1
MYSGOV,MALAYSIAN,GOV,MYS,CHNBUS,CHINESE,BUS,CHN,2015,2015,113,-0.6695508858673267,1
TURGOV,TURKEY,GOV,TUR,TURGOVBUS,TANER YILDIZ,GOV,TUR,2015,2015,111,-0.87078871801094,1
JPNGOV,JAPAN,GOV,JPN,CHNGOVBUS,JOSEPH YAM,GOV,CHN,1996,1996,057,3.917910447761195,1
CYPGOV,CYPRUS,GOV,CYP,CYPBUS,CYPRIOT,BUS,CYP,2014,2014,051,1.2121212121212133,2
RWAGOV,RWANDAN,GOV,RWA,AFRBUS,AFRICA,BUS,AFR,2009,2009,111,1.5107166030359316,3
NZLGOVBUSGOVMED,GERRY BROWNLEE,GOV,NZL," NZLGOVBUS",GERRY BROWNLEE,GOV,NZL,2013,2013,051,0.333333333333333,1
MMRGOV,MYANMAR,GOV,MMR,CHNBUS,CHINESE,BUS,CHN,2015,2015,057,-0.22137887413029667,1
CHNGOV,CHINESE,GOV,CHN,NPLGOVBUS,TILAK RAWAL,GOV,NPL,2002,2002,057,1.411764705882352,1
AUSGOVBUSGOVMED,ANTHONY ALBANESE,GOV,AUS," AUSGOVBUS",ANTHONY ALBANESE,GOV,AUS,2013,2013,051,0.252100840336134,1
FINGOV,FINLAND,GOV,FIN,ZMBGOVBUS,DAVISON MULELA,GOV,ZMB,2005,2005,057,16.8141592920354,1
LKAGOVBUS,DOUGLAS DEVANANDA,GOV,LKA,LKAGOVBUSELI,DOUGLAS DEVANANDA,GOV,LKA,2015,2015,051,0.510204081632653,1
ZWEGOV,ZIMBABWE,GOV,ZWE,NAMGOVBUS,NETUMBO NANDI NDAITWAH,GOV,NAM,2014,2014,057,0.6209885980382134,1
IDNGOV,BALI,GOV,IDN,INDGOVBUS,ANAND SHARMA,GOV,IND,2013,2013,051,2.4822695035461,1
MWIGOV,MALAWI,GOV,MWI,MWIBUS,MALAWI,BUS,MWI,2015,2015,051,-1.702786377708975,1
USAGOV,UNITED STATES,GOV,USA,USABUS,SEATTLE,BUS,USA,2012,2012,051,5.25606469002695,1
USAGOV,UNITED STATES,GOV,USA,MNCKORBUS,HYUNDAI,MNC,KOR,2011,2011,050,2.1141036779611935,1
IRQGOV,BAGHDAD,GOV,IRQ,IRQBUS,IRAQ,BUS,IRQ,2014,2014,050,1.3953488372093,1
ZMBGOV,ZAMBIA,GOV,ZMB,ZMBBUS,ZAMBIA,BUS,ZMB,2005,2005,112,3.67231638418079,1
ZAFGOVBUSGOVMED,JEFF RADEBE,GOV,ZAF,ZAFGOVBUS,JEFF RADEBE,GOV,ZAF,2008,2008,114,1.4037433155080226,1
IRNGOV,IRAN,GOV,IRN,IGOASABUS,ECONOMIC COOPERATION ORGANIZATION,IGO,ASA,2003,2003,051,3.07949029126215,1
ITAGOVBUS,ITALY,GOV,ITA,SDNBUS,SUDAN,BUS,SDN,2007,2007,050,7.56880733944954,1
GBRGOV,UNITED KINGDOM,GOV,GBR,IDNBUS,INDONESIA,BUS,IDN,2012,2012,051,0.604667609618105,1
MUSGOV,MAURITIUS,GOV,MUS,INDGOVBUS,RAM NAIK,GOV,IND,2000,2000,057,0.8152173913043474,1
IRNGOV,IRANIAN,GOV,IRN,NLDBUS,DUTCH,BUS,NLD,2011,2011,112,0.35,1
ZWEGOV,ZIMBABWE,GOV,ZWE,ZWEGOVBUS,ELTON MANGOMA,GOV,ZWE,2011,2011,112,0.9237875288683599,1
JPNGOVENV,YURIKO KOIKE,GOV,JPN,JPNBUS,JAPANESE,BUS,JPN,2005,2005,051,0.79664570230608,1
PAKGOV,PAKISTAN,GOV,PAK,AFGGOVBUS,ISMAIL KHAN,GOV,AFG,2013,2013,051,0.694444444444445,1
GBRGOV,FRANCIS MAUDE,GOV,GBR,GBRGOVBUS,VINCE CABLE,GOV,GBR,2013,2013,110,0.354609929078014,1
EGYGOVMED,EGYPT,GOV,EGY,BHRBUS,BAHRAIN,BUS,BHR,2006,2006,057,4.04040404040404,1
USAGOVBUS,THE US,GOV,USA,USABUS,THE US,BUS,USA,2008,2008,057,9.50413223140496,1
FRAGOVBUS,JEAN CLAUDE TRICHET,GOV,FRA,EURGOVBUS,EUROPEAN,GOV,EUR,2000,2000,052,1.0476190476190472,1
USAGOV,HAWAII,GOV,USA,AUSBUS,MURRAY,BUS,AUS,2015,2015,050,0.321782178217821,1
CANGOVBUSGOVMED,JOHN BAIRD,GOV,CAN,CANGOVBUS,JOHN BAIRD,GOV,CAN,2009,2009,051,0.4983036471586089,1
CMRGOV,CAMEROON,GOV,CMR," GBRBUS",UNITED KINGDOM,BUS,GBR,2013,2013,057,1.666666666666665,1
NZLGOVBUS,NEW ZEALAND,GOV,NZL,CHNBUS,CHINESE,BUS,CHN,2011,2011,051,2.11864406779661,1
IRNGOV,IRANIAN,GOV,IRN,IRNGOVBUS,MAJID NAMJU,GOV,IRN,2010,2010,057,7.31707317073171,1
ISRGOV,BENNY BEGIN,GOV,ISR,ISRGOVBUS,DAN MERIDOR,GOV,ISR,2011,2011,111,0.39682539682539664,1
RUSGOV,RUSSIAN,GOV,RUS,GBRBUS,LONDON,BUS,GBR,1996,1996,110,1.169950738916255,1
ARMGOVHLH,HARUTYUN KUSHKIAN,GOV,ARM,ARMBUS,ARMENIA,BUS,ARM,2011,2011,110,0.9259259259259256,1
RUSGOV,RUSSIAN,GOV,RUS,USABUS,NEW YORK,BUS,USA,1999,1999,112,1.4705882352941175,1
CANGOV,CANADIAN,GOV,CAN,GUYBUS,GUYANESE,BUS,GUY,2005,2005,057,3.071672354948805,1
PERGOV,PERUVIAN,GOV,PER,JPNBUS,JAPANESE,BUS,JPN,2000,2000,112,0.505101355886697,1
INDGOV,GUJARAT,GOV,IND,JPNBUS,JAPANESE,BUS,JPN,2013,2013,057,0.4032258064516134,1
EURGOVBUS,EUROPEAN,GOV,EUR,DEUBUS,GERMAN,BUS,DEU,2015,2015,110,0.0,1
AFGGOV,AFGHAN,GOV,AFG,AFGGOVBUS,AFGHAN,GOV,AFG,2011,2011,112,5.93220338983051,1
CYMGOV,CAYMAN ISLAND,GOV,CYM,CHNBUS,CHINESE,BUS,CHN,2011,2011,057,2.61437908496732,1
